price,bedrooms,bathrooms,constructedarea,zipcode,yearbuilt,lotareasqft,avgschoolrating,avgschooldist,crimepercentage
230000,3,2,1463.0,77396,1964,7148.196,3.0,2.9,0.410854569
488000,4,3,2694.0,77096,1964,10769.0,6.333333333333333,0.5666666666666667,1.254325071
539900,4,2,2180.0,77096,1961,8999.496,4.666666666666667,0.8666666666666667,1.254325071
395000,4,3,2933.0,77068,1972,19201.248,3.6666666666666665,1.7,1.0270404547925376
835000,4,4,3329.0,77096,2017,6982.668,5.333333333333333,0.8666666666666667,1.254325071
725000,5,5,5768.0,77096,1962,10236.6,6.333333333333333,0.6333333333333333,1.254325071
325000,4,2,2334.0,77061,1962,8999.496,3.3333333333333335,1.2333333333333334,1.530694405
224900,3,2,1464.0,77016,1967,7483.608,3.0,1.9333333333333336,1.621221683
309000,4,3,1639.0,77050,1965,7021.872,2.6666666666666665,2.1999999999999997,0.060931822
220000,3,2,1871.0,77050,1967,6490.44,2.6666666666666665,2.1666666666666665,0.060931822
449995,3,2,2174.0,77096,1962,8398.368,4.666666666666667,1.1666666666666667,1.254325071
455000,5,2,2587.0,77096,1962,13076.712000000001,4.666666666666667,1.2,1.254325071
529900,4,2,2416.0,77096,1962,11247.192,4.666666666666667,1.0666666666666667,1.254325071
237000,3,2,1693.0,77075,1962,7213.536,4.666666666666667,2.3000000000000003,1.481513721
259000,4,3,2000.0,77075,1964,6825.852,4.666666666666667,2.1666666666666665,1.481513721
407500,4,2,1985.0,77096,1963,8542.116,5.333333333333333,0.9333333333333332,1.254325071
459000,3,2,2012.0,77096,1963,8759.916,5.333333333333333,0.9666666666666668,1.254325071
389000,3,2,2275.0,77096,1962,8759.916,4.666666666666667,0.7999999999999999,1.254325071
275000,5,3,2456.0,77037,1961,7348.572,2.6666666666666665,1.2,0.596696625
319900,3,2,1908.0,77096,1962,8990.784,5.333333333333333,0.9333333333333332,1.254325071
200000,4,2,1372.0,77048,1965,6930.396,3.0,0.7666666666666666,0.719430723
270000,4,3,1927.0,77037,1963,5950.296,4.0,1.3333333333333333,0.596696625
285000,3,2,1785.0,77037,1960,7501.032,4.0,1.2,0.596696625
849000,4,5,4635.0,77096,1965,12998.304,6.333333333333333,0.6,1.254325071
879000,5,6,4942.0,77096,1964,15707.735999999999,6.333333333333333,0.5666666666666667,1.254325071
229000,3,2,1432.0,77091,1966,7801.596,999.0,999.0,1.228646661
289786,3,2,1692.0,77090,1966,11778.623999999998,999.0,999.0,0.022631819
242900,3,2,1424.0,77015,1963,12249.072,999.0,999.0,0.684177312
364900,3,2,1829.0,77339,1974,76582.836,5.0,2.1,0.75207277
799000,6,4,3461.0,77079,1963,11791.692,8.0,1.2666666666666668,0.889604596
210000,3,3,1531.0,77044,1975,7727.544,4.0,3.9,0.057014776
235000,3,2,1340.0,77048,1966,6599.34,3.0,0.6666666666666666,0.719430723
457100,4,3,2799.0,77096,1965,11438.856,6.0,0.7000000000000001,1.254325071
395000,3,3,2979.0,77096,1961,11996.99999388,6.0,0.6333333333333333,1.254325071
699000,4,4,3076.0,77096,1961,10524.096,6.0,0.5666666666666667,1.254325071
380000,3,3,1842.0,77096,1964,8280.756,5.333333333333333,0.9,1.254325071
499000,3,3,2453.0,77096,1963,8999.496,4.666666666666667,0.8666666666666667,1.254325071
459900,4,2,3300.0,77096,1963,11900.592,5.0,1.0333333333333334,1.254325071
269900,4,3,2237.0,77017,1968,9600.624,4.333333333333333,0.5333333333333333,1.199921659
840000,4,3,4145.0,77339,1969,86684.4,5.0,2.033333333333333,0.75207277
419500,3,2,1843.0,77042,1972,9840.204,4.0,1.6666666666666667,2.041651252
396500,3,2,1741.0,77042,1961,8777.34,4.0,1.6666666666666667,2.041651252
515000,4,3,2375.0,77096,1968,9199.872,5.333333333333333,0.9333333333333332,1.254325071
468000,4,3,2515.0,77096,1967,9570.132,5.333333333333333,0.9,1.254325071
549900,5,4,3417.0,77096,1970,9395.892,5.333333333333333,0.9,1.254325071
479500,4,2,2092.0,77096,1964,9652.896,5.333333333333333,0.8666666666666666,1.254325071
308000,4,2,1825.0,77096,1964,9369.756,5.333333333333333,0.9666666666666668,1.254325071
375000,0,0,3110.0,77077,1973,22699.116,6.0,0.9,2.096489892
220000,2,2,1086.0,77336,1970,12196.800000000001,4.666666666666667,2.6333333333333333,0.103584097
399000,3,2,1708.0,77043,1965,7200.468,3.0,0.8666666666666666,0.794289818
375000,3,2,1550.0,77043,1965,7200.468,3.0,0.8666666666666667,0.794289818
271000,4,2,1767.0,77089,1964,7701.408,5.666666666666667,1.5999999999999999,0.858703458
242500,3,2,1345.0,77015,1964,8960.292,999.0,999.0,0.684177312
350000,3,2,1397.0,77092,1966,5837.04,2.0,0.6333333333333333,2.53650469
259000,3,2,1532.0,77085,1970,9448.164,4.333333333333333,1.7333333333333332,0.56840685
250000,4,2,2013.0,77085,1968,8977.716,4.333333333333333,1.6000000000000003,0.56840685
499000,5,3,3210.0,77096,1965,8398.368,4.0,0.9333333333333332,1.254325071
419000,3,2,2014.0,77096,1968,8280.756,4.0,0.8333333333333334,1.254325071
364000,3,2,1980.0,77096,1968,8280.756,4.0,0.8333333333333334,1.254325071
595000,5,3,3526.0,77096,1965,8280.756,4.0,0.9,1.254325071
574900,4,3,2819.0,77096,1963,8280.756,4.0,0.8333333333333334,1.254325071
440000,4,3,2658.0,77096,1963,8759.916,4.0,0.9666666666666667,1.254325071
449900,4,3,2700.0,77096,1963,9679.032,4.0,0.9666666666666667,1.254325071
850000,3,3,3884.0,77079,1973,12567.06,5.333333333333333,0.8333333333333334,0.889604596
229500,3,2,1844.0,77060,1964,12236.003999999999,999.0,999.0,1.772680783
600000,3,2,1895.0,77070,1967,58000.14,5.666666666666667,1.3666666666666665,0.720736405
898888,4,3,2874.0,77079,1966,9600.624,8.0,1.2,0.889604596
259999,4,2,1800.0,77062,1965,10201.752,5.333333333333333,0.8000000000000002,0.245468196
270000,4,2,1795.0,77062,1965,10201.752,5.333333333333333,0.7666666666666666,0.245468196
399900,4,3,2782.0,77062,1963,10319.364,5.333333333333333,0.8000000000000002,0.245468196
249900,3,2,1556.0,77049,1965,8058.6,4.666666666666667,1.0666666666666667,0.070506822
527500,4,3,2285.0,77042,1967,9962.172,4.0,1.6666666666666667,2.041651252
225000,4,2,1836.0,77089,1964,12349.259999999998,5.666666666666667,1.4666666666666668,0.858703458
463000,5,3,2324.0,77043,1967,10750.608,4.666666666666667,1.2,0.794289818
323000,4,4,2636.0,77062,1972,12118.392,5.333333333333333,0.8666666666666667,0.245468196
349000,3,2,1700.0,77062,1962,10319.364,5.333333333333333,0.7666666666666666,0.245468196
369500,4,2,2674.0,77062,1963,12000.78,5.333333333333333,0.9333333333333332,0.245468196
290000,4,2,2591.0,77062,1966,10201.752,5.333333333333333,0.9333333333333332,0.245468196
470620,7,4,3664.0,77062,1966,12340.548,5.333333333333333,0.9333333333333332,0.245468196
269000,4,2,1933.0,77062,1968,7679.628,5.333333333333333,1.0,0.245468196
270000,4,2,2128.0,77036,1964,9718.236,38.014790040876996,1.3999999999999997,3.719017257
205000,3,2,1982.0,77050,1963,7200.468,2.6666666666666665,2.1999999999999997,0.060931822
675000,4,4,3316.0,77092,2016,17300.00001312,2.0,0.9666666666666668,2.53650469
296000,3,2,1620.0,77092,1965,6960.888,2.0,0.9666666666666668,2.53650469
249900,3,2,1854.0,77092,1964,7178.688,2.0,0.7999999999999999,2.53650469
229000,3,2,1497.0,77039,1965,7274.52,999.0,999.0,0.009139773
285000,4,3,2635.0,77062,1971,9099.684,5.333333333333333,0.8666666666666667,0.245468196
219777,3,2,1588.0,77089,1964,8681.508,5.0,0.6,0.858703458
289999,4,2,1450.0,77080,1969,7588.152,3.3333333333333335,0.6666666666666666,1.212108023
275000,3,2,1401.0,77080,1969,8481.132,3.3333333333333335,0.6666666666666666,1.212108023
585000,4,2,2231.0,77043,1968,8934.156,2.3333333333333335,0.39999999999999997,0.794289818
549900,4,4,3227.0,77042,1968,8999.496,4.0,1.7333333333333332,2.041651252
345000,4,4,3014.0,77042,1968,9748.728,4.0,1.7333333333333334,2.041651252
584900,4,3,3347.0,77096,1965,8999.496,4.0,0.9,1.254325071
549990,4,3,2420.0,77096,1967,8520.336,4.0,0.7666666666666666,1.254325071
579000,3,2,2644.0,77096,1970,8520.336,4.0,0.8666666666666666,1.254325071
499900,5,3,2825.0,77096,1965,8520.336,4.0,0.8333333333333334,1.254325071
675000,5,3,2700.0,77096,1965,8624.88,4.0,0.8666666666666667,1.254325071
669999,5,4,4506.0,77096,1965,10506.672,4.0,0.8333333333333334,1.254325071
304000,3,2,1712.0,77043,1975,7021.872,3.0,0.3666666666666667,0.794289818
265000,3,3,1847.0,77088,1967,8215.416,999.0,999.0,1.378364851
329000,4,2,2001.0,77080,1966,6120.0,3.3333333333333335,0.26666666666666666,1.212108023
360000,4,2,1881.0,77080,1966,10685.268,3.3333333333333335,0.3333333333333333,1.212108023
387900,4,2,1640.0,77092,1965,8049.888,2.0,0.7333333333333334,2.53650469
474900,3,3,2275.0,77092,1971,5985.144,2.0,0.7000000000000001,2.53650469
619900,4,3,2352.0,77018,1966,7361.64,4.333333333333333,1.0333333333333332,0.95010119
572000,4,2,2498.0,77018,1966,7840.8,4.333333333333333,1.0,0.95010119
290000,3,2,1807.0,77089,1965,7148.196,5.666666666666667,1.2666666666666666,0.858703458
265000,4,2,2235.0,77089,1965,7148.196,5.666666666666667,1.2666666666666666,0.858703458
260000,4,2,1961.0,77089,1965,7148.196,5.666666666666667,1.2666666666666666,0.858703458
245000,3,2,1575.0,77089,1965,7148.196,5.666666666666667,1.3,0.858703458
389900,5,4,2833.0,77339,1968,17698.428,5.0,2.1333333333333333,0.75207277
289900,3,2,2165.0,77339,1976,13499.244,5.0,2.3333333333333335,0.75207277
499000,3,2,1912.0,77079,1965,7370.352,6.666666666666667,0.6333333333333333,0.889604596
450000,4,3,2347.0,77080,1966,8476.776,2.6666666666666665,0.8000000000000002,1.212108023
619000,5,4,3146.0,77080,1966,9121.464,2.6666666666666665,0.7666666666666666,1.212108023
539999,4,2,2047.0,77080,1968,9199.872,2.6666666666666665,0.6,1.212108023
490000,3,2,2216.0,77091,1967,9239.076,2.6666666666666665,1.1666666666666667,1.228646661
468900,3,2,1826.0,77091,1968,8999.496,2.6666666666666665,1.1666666666666667,1.228646661
349900,4,3,2910.0,77058,1965,12636.756000000001,6.0,1.8999999999999997,0.218048876
266000,4,3,2334.0,77015,1968,9600.624,999.0,999.0,0.684177312
400000,3,3,2256.0,77025,1967,2160.576,5.666666666666667,1.3333333333333333,0.90353187
211000,4,2,1500.0,77050,1970,6403.32,2.6666666666666665,2.066666666666667,0.060931822
499000,4,2,2204.0,77080,1968,11112.155999999999,2.6666666666666665,0.5666666666666667,1.212108023
385000,4,3,3180.0,77069,1976,11251.547999999999,5.333333333333333,2.466666666666667,0.056579549
414900,5,3,2770.0,77069,1971,11800.403999999999,5.333333333333333,2.4,0.056579549
399000,3,3,2953.0,77069,1973,10650.42,5.333333333333333,2.466666666666667,0.056579549
365000,3,4,2900.0,77069,1972,15681.599999999999,5.333333333333333,2.3666666666666667,0.056579549
840000,3,5,4186.0,77069,1972,13608.144,5.333333333333333,2.3000000000000003,0.056579549
519900,4,2,1925.0,77080,1968,8781.0,2.6666666666666665,0.43333333333333335,1.212108023
529000,3,2,2042.0,77080,1967,8720.712,2.6666666666666665,0.4666666666666666,1.212108023
289900,4,2,1880.0,77089,1966,12797.928,5.666666666666667,1.1333333333333335,0.858703458
249990,3,2,1630.0,77089,1965,7126.416,5.666666666666667,1.0,0.858703458
289900,4,2,1698.0,77072,1968,12702.096000000001,4.0,1.4666666666666668,2.025547842
320000,3,2,1576.0,77092,1971,12980.88,2.0,1.0,2.53650469
379000,3,2,1812.0,77092,1974,6468.66,2.0,1.0333333333333334,2.53650469
410000,3,2,1577.0,77092,1974,7039.296,2.0,0.9666666666666668,2.53650469
269900,4,2,1842.0,77092,1975,6468.66,2.0,0.9666666666666668,2.53650469
277000,4,2,1674.0,77060,1967,8280.756,999.0,999.0,1.772680783
269990,3,2,1514.0,77093,1967,6821.496,999.0,999.0,1.374012578
545000,4,3,4122.0,77058,1977,11765.556,6.0,1.866666666666667,0.218048876
542200,4,3,2748.0,77058,1969,9600.624,6.0,1.8333333333333333,0.218048876
535000,3,2,1692.0,77079,1965,7365.996,6.666666666666667,0.7333333333333333,0.889604596
493000,4,2,1884.0,77079,1965,7975.0,6.666666666666667,0.6999999999999998,0.889604596
235000,3,2,1858.0,77089,1965,7261.452,5.666666666666667,1.0666666666666667,0.858703458
235000,3,3,2146.0,77091,1970,7858.224,2.6666666666666665,1.2666666666666666,1.228646661
393000,5,4,3580.0,77073,1967,11521.62,999.0,999.0,0.009575001
295000,5,3,3027.0,77073,1968,13198.68,999.0,999.0,0.009575001
364000,3,2,1566.0,77080,1970,6825.852,3.6666666666666665,0.8333333333333334,1.212108023
435000,4,4,1927.0,77080,1970,6825.852,3.6666666666666665,0.8333333333333334,1.212108023
249900,4,3,1770.0,77072,1967,8250.264,4.0,1.4666666666666668,2.025547842
219000,4,2,1894.0,77072,1967,6455.592,4.0,1.4000000000000001,2.025547842
247950,3,2,1521.0,77072,1967,6050.484,4.0,1.4333333333333333,2.025547842
249900,3,2,1858.0,77072,1967,6063.552,4.0,1.4333333333333333,2.025547842
275000,3,2,1667.0,77072,1967,7331.148,4.0,1.5,2.025547842
255000,4,2,1765.0,77072,1967,7148.196,4.0,1.4666666666666666,2.025547842
244000,4,2,2452.0,77072,1967,8250.264,4.0,1.4666666666666668,2.025547842
435000,3,2,2317.0,77077,1968,8581.32,5.0,1.5,2.096489892
387000,3,2,2269.0,77339,1977,18774.36,5.0,1.8666666666666665,0.75207277
349000,3,2,2404.0,77339,1979,27299.052000000003,5.0,2.033333333333333,0.75207277
419000,4,3,2510.0,77339,1969,19201.248,5.0,2.1,0.75207277
375000,4,3,2613.0,77339,1971,20799.899999999998,5.0,1.9333333333333333,0.75207277
375000,4,4,4286.0,77339,1978,36799.488,5.0,1.7000000000000002,0.75207277
414900,4,3,2672.0,77339,1969,38398.14,5.0,1.6000000000000003,0.75207277
344900,3,2,1682.0,77077,1968,8999.496,5.0,1.5666666666666667,2.096489892
230000,4,2,1600.0,77062,1967,6952.176,5.666666666666667,0.8333333333333334,0.245468196
524900,4,2,2140.0,77080,1968,8420.148,2.6666666666666665,0.43333333333333335,1.212108023
515000,4,2,2029.0,77080,1968,7880.004,2.6666666666666665,0.36666666666666664,1.212108023
559900,3,3,2120.0,77080,1968,9661.608,2.6666666666666665,0.3333333333333333,1.212108023
350000,4,2,2137.0,77077,1968,7919.208,5.0,1.5,2.096489892
595000,5,6,3248.0,77079,1970,9774.864,5.666666666666667,0.7333333333333334,0.889604596
490000,5,3,2705.0,77079,1970,8624.88,6.333333333333333,5.1000000000000005,0.889604596
248900,3,2,1687.0,77015,1971,9003.852,999.0,999.0,0.684177312
568200,3,3,2549.0,77018,1968,8751.204,4.333333333333333,0.9666666666666667,0.95010119
358300,4,2,2135.0,77058,1968,9243.432,6.0,1.8666666666666665,0.218048876
205000,5,3,1800.0,77088,1966,7479.252,999.0,999.0,1.378364851
729900,4,3,3151.0,77079,1969,8960.292,5.666666666666667,0.6666666666666666,0.889604596
239000,3,2,1745.0,77089,1967,9029.988,5.666666666666667,1.0333333333333334,0.858703458
232000,3,2,1594.0,77089,1967,7270.164,5.666666666666667,1.0666666666666667,0.858703458
255000,3,2,1630.0,77089,1970,7148.196,5.666666666666667,1.0333333333333334,0.858703458
294900,3,2,1452.0,77077,1969,7466.184,6.0,0.9333333333333332,2.096489892
296500,3,2,1548.0,77077,1969,8189.28,6.0,0.9333333333333332,2.096489892
320000,3,2,1439.0,77077,1970,7683.984,6.0,1.2666666666666666,2.096489892
219000,3,2,1704.0,77088,1969,8398.368,999.0,999.0,1.378364851
259000,3,3,1630.0,77039,1968,6329.268,999.0,999.0,0.009139773
349999,5,3,3205.0,77090,1968,10480.536,3.6666666666666665,1.3,0.022631819
350000,4,2,2267.0,77072,1968,11051.171999999999,4.0,0.7999999999999999,2.025547842
575000,4,3,2716.0,77080,1968,8799.12,2.6666666666666665,0.39999999999999997,1.212108023
455000,4,2,2290.0,77080,1968,9517.86,2.6666666666666665,0.39999999999999997,1.212108023
422300,4,2,2448.0,77080,1968,12710.808,2.6666666666666665,0.4666666666666666,1.212108023
599500,4,2,2625.0,77080,1968,8799.12,2.6666666666666665,0.3333333333333333,1.212108023
498000,4,2,2686.0,77080,1968,8800.0,2.6666666666666665,0.3666666666666667,1.212108023
599000,4,2,2798.0,77080,1968,8908.02,2.6666666666666665,0.4333333333333333,1.212108023
235900,3,2,1529.0,77015,1968,7727.544,999.0,999.0,0.684177312
324999,4,3,3117.0,77016,1977,11748.132,3.0,1.8666666666666665,1.621221683
435000,4,2,2067.0,77080,1968,8799.12,3.6666666666666665,0.39999999999999997,1.212108023
269000,4,2,1590.0,77072,1968,6599.34,4.0,1.5,2.025547842
267500,4,3,3056.0,77062,1968,9378.468,5.666666666666667,0.9333333333333332,0.245468196
274500,4,2,1796.0,77062,1968,7440.048,5.666666666666667,1.0333333333333334,0.245468196
279000,4,2,2639.0,77089,1965,7775.46,5.666666666666667,1.0,0.858703458
359500,3,3,3358.0,77090,1968,16474.392,3.6666666666666665,1.3666666666666665,0.022631819
256900,4,3,2734.0,77090,1970,8738.136,3.6666666666666665,1.4666666666666668,0.022631819
259000,4,2,1875.0,77090,1969,7148.196,999.0,999.0,0.022631819
249000,3,2,1787.0,77090,1969,6821.496,999.0,999.0,0.022631819
284000,4,3,2379.0,77073,1968,11621.807999999999,999.0,999.0,0.009575001
270000,3,3,2273.0,77073,1968,11347.380000000001,999.0,999.0,0.009575001
315000,4,3,2351.0,77073,1969,11051.171999999999,999.0,999.0,0.009575001
279999,4,2,1776.0,77077,1972,7261.452,6.0,1.4000000000000001,2.096489892
350000,4,3,2122.0,77077,1970,7919.208,5.0,1.5666666666666664,2.096489892
229500,4,2,1406.0,77072,1970,6050.484,3.6666666666666665,1.2333333333333334,2.025547842
229999,3,2,1606.0,77088,1968,7997.616,999.0,999.0,1.378364851
209900,3,2,1380.0,77078,1970,8568.252,2.6666666666666665,1.1666666666666667,0.609318216
259900,4,3,2370.0,77015,1976,8398.368,999.0,999.0,0.684177312
270000,3,2,1537.0,77015,1970,7409.556,999.0,999.0,0.684177312
270000,5,2,2314.0,77072,1972,6821.496,4.0,1.7666666666666666,2.025547842
245000,4,2,1752.0,77072,1970,6599.34,4.0,1.7333333333333332,2.025547842
349500,4,3,2862.0,77069,1971,12797.928,5.333333333333333,3.0,0.056579549
410816,5,3,3136.0,77069,1971,9151.956,5.333333333333333,2.8666666666666667,0.056579549
559900,3,2,2166.0,77043,1970,8141.364,3.0,0.6666666666666666,0.794289818
255750,3,2,1761.0,77099,1969,7479.252,4.333333333333333,3.0,1.608164864
230000,4,2,1926.0,77060,1970,7261.452,999.0,999.0,1.772680783
269000,3,4,2098.0,77088,1969,10075.428,999.0,999.0,1.378364851
274500,4,3,1893.0,77089,1971,7379.064,5.666666666666667,1.1333333333333333,0.858703458
230000,3,2,1514.0,77089,1966,7261.452,5.666666666666667,1.0666666666666667,0.858703458
270000,4,2,1969.0,77089,1966,7209.18,5.666666666666667,1.0666666666666667,0.858703458
235000,3,2,1869.0,77015,1970,8637.948,999.0,999.0,0.684177312
399000,4,2,1859.0,77080,1970,7701.408,2.6666666666666665,0.4333333333333333,1.212108023
270000,4,3,2966.0,77090,1969,9243.432,3.6666666666666665,1.4333333333333333,0.022631819
360000,4,2,1806.0,77077,1970,8398.368,5.0,1.4666666666666668,2.096489892
387900,3,2,1940.0,77077,1970,9448.164,5.0,1.5666666666666664,2.096489892
362000,4,4,2404.0,77077,1971,10798.524,5.0,1.5333333333333332,2.096489892
305000,4,3,2467.0,77073,1970,8319.96,999.0,999.0,0.009575001
260000,3,2,1876.0,77073,1969,11700.216,999.0,999.0,0.009575001
274000,4,3,2626.0,77073,1970,11051.171999999999,999.0,999.0,0.009575001
219000,5,2,2586.0,77089,1971,8799.12,6.0,1.6666666666666667,0.858703458
320000,3,3,2200.0,77070,1970,12000.78,5.0,0.8666666666666667,0.720736405
316000,5,4,3180.0,77070,1970,8999.496,5.0,1.0,0.720736405
499900,4,3,2720.0,77042,1970,9443.808,4.0,1.8333333333333333,2.041651252
315000,4,2,1984.0,77065,1974,10149.48,6.666666666666667,1.8,0.000870455
275000,3,2,1423.0,77065,1972,10950.984,6.666666666666667,1.8,0.000870455
320000,4,3,2220.0,77062,1972,8437.572,5.333333333333333,0.9,0.245468196
229800,3,2,1544.0,77099,1970,7623.0,4.333333333333333,2.4,1.608164864
679000,4,5,3144.0,77042,1972,9761.796,4.0,1.8666666666666665,2.041651252
230000,3,2,1374.0,77048,1971,5588.748,3.0,1.4000000000000001,0.719430723
399900,3,3,2875.0,77069,1972,18900.684,5.333333333333333,1.0666666666666667,0.056579549
495000,4,4,2750.0,77088,1971,11656.656,999.0,999.0,1.378364851
279999,4,3,2565.0,77088,1972,7919.208,999.0,999.0,1.378364851
425000,4,3,2169.0,77080,1971,8511.624,2.6666666666666665,0.4333333333333333,1.212108023
700000,5,4,3177.0,77079,1971,9545.0,5.666666666666667,0.7666666666666667,0.889604596
319900,3,3,2756.0,77066,1970,11878.812,5.333333333333333,2.6333333333333333,0.054838639
309000,5,5,3008.0,77066,1970,9988.308,3.3333333333333335,1.0,0.054838639
319900,3,2,1712.0,77080,1970,7318.08,3.6666666666666665,0.6,1.212108023
589000,5,5,5252.0,77338,1976,40676.328,3.6666666666666665,2.5000000000000004,0.235457968
329900,4,2,2522.0,77040,1971,8250.264,999.0,999.0,1.196439841
230000,3,2,1706.0,77099,1972,7061.076,4.0,1.6333333333333335,1.608164864
224900,4,3,1530.0,77038,1970,7919.208,999.0,999.0,0.215437512
339999,5,4,3231.0,77038,1974,6446.88,999.0,999.0,0.215437512
297500,4,3,2544.0,77068,1973,11347.380000000001,3.0,1.2333333333333334,1.0270404547925376
899000,3,3,2628.0,77043,1977,118914.444,3.0,1.2999999999999998,0.794289818
307000,4,2,1854.0,77062,1972,7440.048,5.666666666666667,1.0666666666666667,0.245468196
250000,3,2,1676.0,77062,1972,7078.5,5.666666666666667,1.1,0.245468196
274900,4,3,2392.0,77089,1970,11016.324,5.666666666666667,1.0666666666666667,0.858703458
315000,4,2,2338.0,77089,1970,7305.012,5.666666666666667,1.1333333333333333,0.858703458
264900,4,2,2284.0,77089,1971,7413.912,5.666666666666667,1.1333333333333335,0.858703458
284900,4,2,2129.0,77089,1971,7344.216,5.666666666666667,1.2,0.858703458
798000,4,4,3530.0,77027,1973,2922.876,7.0,2.233333333333333,1.040628468
425900,4,3,3545.0,77070,1971,10624.284,5.0,1.1333333333333335,0.720736405
339000,4,3,2820.0,77070,1971,9679.032,5.0,1.1333333333333335,0.720736405
329900,4,3,2973.0,77339,1972,10680.912,5.0,0.9666666666666668,0.75207277
210000,3,2,1414.0,77040,1971,6516.576,999.0,999.0,1.196439841
359900,5,4,3048.0,77069,1972,12000.00001464,5.333333333333333,2.8666666666666667,0.056579549
396000,4,3,3426.0,77090,1971,9879.408,999.0,999.0,0.022631819
325000,5,5,3594.0,77090,1971,16047.504,999.0,999.0,0.022631819
325000,4,3,2898.0,77090,1971,10088.496,999.0,999.0,0.022631819
580000,4,3,2738.0,77042,1972,11539.044000000002,4.0,1.8666666666666665,2.041651252
399900,4,3,2531.0,77043,1971,8637.948,3.0,0.5,0.794289818
529990,4,3,2112.0,77043,1972,8816.544,3.0,0.5,0.794289818
599900,4,3,2408.0,77043,1971,7701.408,3.0,0.6333333333333333,0.794289818
255000,3,2,1369.0,77072,1973,11682.792,5.0,1.2666666666666666,2.025547842
280000,4,2,1173.0,77072,1972,7261.452,5.0,1.2,2.025547842
515000,4,3,2562.0,77042,1973,9718.236,4.0,2.2,2.041651252
575000,3,3,3064.0,77042,1973,9992.664,4.0,2.266666666666667,2.041651252
775000,4,2,2444.0,77065,1976,171626.4,6.666666666666667,1.5,0.000870455
447000,4,3,2402.0,77031,1972,9557.064,4.333333333333333,1.7333333333333334,0.735098905
310000,4,3,2936.0,77088,1977,9099.684,999.0,999.0,1.378364851
250000,3,2,1817.0,77031,1972,7148.196,3.6666666666666665,1.5666666666666664,0.735098905
315000,4,2,2419.0,77031,1972,7700.0,3.6666666666666665,1.4000000000000001,0.735098905
285000,3,2,1752.0,77031,1972,7148.196,3.6666666666666665,1.3,0.735098905
266000,3,2,1980.0,77031,1972,7801.596,3.6666666666666665,1.2333333333333334,0.735098905
235000,3,2,1706.0,77031,1972,8398.368,3.6666666666666665,1.2,0.735098905
355000,4,2,2218.0,77070,1973,17001.468,6.666666666666667,1.7333333333333334,0.720736405
350000,5,3,2732.0,77090,1972,8999.496,3.6666666666666665,1.9333333333333333,0.022631819
219000,3,4,2172.0,77069,1983,4617.0,5.333333333333333,2.2333333333333334,0.056579549
250000,3,2,1714.0,77069,1973,3717.0,5.333333333333333,2.1666666666666665,0.056579549
317000,4,3,2988.0,77090,1973,8969.004,3.6666666666666665,1.2666666666666668,0.022631819
285000,4,3,2946.0,77090,1973,12545.279999999999,3.6666666666666665,1.3,0.022631819
290000,4,3,2988.0,77068,1973,9600.624,3.0,1.2333333333333334,1.0270404547925376
240000,4,3,2378.0,77068,1973,9121.464,3.0,1.2,1.0270404547925376
375000,4,3,2779.0,77070,1974,9600.624,6.666666666666667,1.5999999999999999,0.720736405
469000,5,4,3428.0,77070,1972,10123.344,6.666666666666667,1.5666666666666667,0.720736405
297000,4,3,2708.0,77070,1973,10001.376,6.666666666666667,1.5333333333333332,0.720736405
419995,4,3,3285.0,77096,1972,8698.932,3.3333333333333335,0.8666666666666667,1.254325071
299000,3,3,2503.0,77096,1973,7631.712,3.3333333333333335,0.8333333333333334,1.254325071
280000,3,2,2232.0,77096,1973,8725.068,3.3333333333333335,0.7666666666666666,1.254325071
375000,5,5,2703.0,77096,1978,8398.368,3.3333333333333335,0.8333333333333334,1.254325071
599000,4,2,2386.0,77042,1973,10201.752,4.0,2.033333333333333,2.041651252
224900,4,2,1609.0,77086,1971,6625.476,3.3333333333333335,2.1,0.005657955
269000,4,2,1796.0,77099,1970,7426.98,4.333333333333333,1.0,1.608164864
256990,4,2,1298.0,77040,1972,6899.904,5.0,2.066666666666667,1.196439841
375000,4,3,2827.0,77040,1971,9970.884,4.666666666666667,1.5333333333333332,1.196439841
215000,4,2,1544.0,77078,1981,5998.212,2.6666666666666665,1.7,0.609318216
289900,4,3,2630.0,77066,1971,10079.784,3.3333333333333335,0.9333333333333332,0.054838639
445000,6,4,3296.0,77066,1972,9361.044,3.3333333333333335,0.6,0.054838639
310000,4,5,2626.0,77066,1973,10646.064,3.3333333333333335,0.5333333333333333,0.054838639
369900,4,3,2602.0,77066,1975,9361.044,3.3333333333333335,0.4666666666666666,0.054838639
389000,4,4,3622.0,77066,1977,14148.287999999999,3.3333333333333335,0.5,0.054838639
481000,5,5,4872.0,77066,1978,9753.084,3.3333333333333335,0.5,0.054838639
234900,3,2,1466.0,77015,1973,8794.764,999.0,999.0,0.684177312
244900,4,2,2088.0,77015,1970,7169.976,999.0,999.0,0.684177312
225000,4,2,1815.0,77078,1978,6181.164,2.6666666666666665,1.1666666666666667,0.609318216
273000,3,2,1358.0,77078,1998,6120.18,2.6666666666666665,1.2,0.609318216
259000,3,2,1600.0,77090,1973,7701.408,999.0,999.0,0.022631819
219900,4,2,1881.0,77090,1973,6930.396,999.0,999.0,0.022631819
232000,3,3,1436.0,77040,1972,6298.776,999.0,999.0,1.196439841
