Price,Bedrooms,Bathrooms,constructedArea,zipCode,yearBuilt,lotAreaSQFT,avgSchoolRating,avgSchoolDist
315000,3.0,2,2180.0,77035,1962.0,11451.924,2.6666666666666665,1.3333333333333333
270000,3.0,2,1615.0,77035,1960.0,9600.624,2.6666666666666665,1.4
479000,3.0,2,2450.0,77096,1959.0,11160.072,4.666666666666667,0.5333333333333333
396000,3.0,2,2110.0,77096,1963.0,9361.044,4.666666666666667,0.6
350000,4.0,2,2553.0,77096,1960.0,13987.116,4.666666666666667,0.6333333333333333
275000,3.0,2,2041.0,77336,1964.0,12479.94,4.666666666666667,2.333333333333333
330000,4.0,3,2826.0,77336,1967.0,14109.084,4.666666666666667,2.1333333333333333
449900,4.0,3,2832.0,77025,1955.0,8851.392,5.666666666666667,1.2666666666666666
359900,3.0,2,2321.0,77096,1963.0,10781.1,999.0,999.0
399900,4.0,2,2268.0,77096,1958.0,10890.0,999.0,999.0
298000,3.0,3,1700.0,77033,2022.0,7361.64,3.0,0.9
799000,5.0,5,3801.0,77018,1960.0,6673.392,999.0,999.0
319500,3.0,2,1838.0,77074,1959.0,7914.852,4.0,0.7666666666666666
220000,4.0,3,2036.0,77033,1956.0,6973.956,3.0,0.9333333333333332
370000,4.0,2,2490.0,77096,1959.0,10876.932,5.333333333333333,0.9333333333333332
215000,3.0,1,1235.0,77016,1955.0,7078.5,2.6666666666666665,1.8666666666666665
375000,3.0,2,1692.0,77080,1961.0,7919.208,3.6666666666666665,0.4666666666666666
399000,3.0,2,2083.0,77035,1962.0,7570.728,4.0,1.0666666666666669
339000,4.0,2,2092.0,77035,1962.0,7570.728,4.0,1.0666666666666669
229999,3.0,2,1361.0,77048,1964.0,7758.036,3.333333333333333,0.9333333333333332
215000,3.0,1,947.0,77016,1960.0,6599.34,2.6666666666666665,1.7333333333333334
475000,3.0,2,2713.0,77081,1959.0,9726.948,999.0,999.0
459000,4.0,2,2394.0,77096,1963.0,8398.368,5.0,0.7999999999999999
429500,4.0,2,2307.0,77096,1960.0,9374.112,4.666666666666667,0.7333333333333334
499000,5.0,3,2059.0,77096,1960.0,10440.0,4.666666666666667,0.8999999999999999
459950,4.0,3,2962.0,77096,1960.0,15794.856,4.666666666666667,0.8333333333333334
569000,4.0,2,2276.0,77096,1962.0,11842.00001028,4.666666666666667,0.9333333333333332
415000,3.0,2,2086.0,77096,1965.0,10284.516,4.666666666666667,0.9333333333333332
235000,3.0,2,2200.0,77365,1990.0,69696.0,7.333333333333333,2.6
559999,3.0,2,2523.0,77043,1960.0,10280.16,3.0,0.6999999999999998
254990,5.0,3,2248.0,77089,1962.0,7318.08,5.0,0.4000000000000001
500000,3.0,2,1789.0,77008,1957.0,8367.876,4.333333333333333,1.3
209900,3.0,2,1540.0,77015,1962.0,7701.408,999.0,999.0
425000,4.0,3,2257.0,77096,1962.0,9840.204,6.333333333333333,0.7000000000000001
479900,3.0,2,2139.0,77096,1960.0,9286.992,6.333333333333333,0.7000000000000001
453843,3.0,2,1842.0,77008,1965.0,7479.252,4.333333333333333,1.3333333333333333
500000,3.0,2,2198.0,77042,1964.0,8807.832,4.0,1.9
250000,3.0,2,1493.0,77015,1962.0,8328.672,999.0,999.0
415000,4.0,3,3303.0,77036,1960.0,14000.184,38.014790040877,1.2
367000,4.0,2,2609.0,77071,1967.0,9422.028,3.6666666666666665,0.8666666666666667
239000,3.0,1,1222.0,77039,1965.0,7139.484,999.0,999.0
825000,4.0,2,2242.0,77024,1961.0,9901.188,7.333333333333333,0.7666666666666666
350000,4.0,3,1776.0,77092,1964.0,12802.284,2.0,0.5666666666666667
218900,3.0,2,1741.0,77034,1962.0,7792.884,4.666666666666667,0.8333333333333334
319000,3.0,2,1895.0,77096,1961.0,7137.0,5.333333333333333,0.8333333333333334
249900,5.0,3,2085.0,77037,1960.0,5610.528,2.6666666666666665,1.3
479000,4.0,3,2097.0,77043,1969.0,8160.0,2.333333333333333,0.3999999999999999
459000,4.0,3,2596.0,77096,1964.0,9901.188,5.0,0.9333333333333332
599000,3.0,3,2019.0,77042,1965.0,10049.292,4.0,1.8666666666666665
467004,4.0,2,2231.0,77042,1964.0,9683.388,4.0,1.866666666666667
249950,3.0,2,1964.0,77074,1962.0,7801.596,3.333333333333333,0.4333333333333333
334995,3.0,2,1673.0,77074,1962.0,7531.524,3.333333333333333,0.4333333333333333
499500,4.0,3,2919.0,77096,1960.0,8250.264,5.333333333333333,0.8666666666666667
384990,4.0,2,1774.0,77096,1960.0,8028.108,5.333333333333333,0.8666666666666667
369988,3.0,2,1710.0,77096,1960.0,8028.108,5.333333333333333,0.8666666666666667
700000,3.0,3,2530.0,77024,1960.0,44892.936,8.333333333333334,1.5
384900,4.0,2,2476.0,77063,1961.0,11560.824,3.0,1.5
340000,3.0,3,1591.0,77063,1965.0,8624.88,3.0,1.4666666666666668
575000,3.0,2,2674.0,77096,1962.0,9600.624,6.333333333333333,0.6666666666666666
850000,4.0,5,5072.0,77096,1962.0,12275.208,6.333333333333333,0.6
574400,4.0,4,3659.0,77096,1967.0,10502.316,6.333333333333333,0.5666666666666667
497500,3.0,2,2154.0,77096,1961.0,9395.892,6.333333333333333,0.6666666666666666
525000,3.0,2,2093.0,77096,1961.0,9439.452,6.333333333333333,0.6
765000,3.0,2,2288.0,77008,1965.0,10558.944,4.333333333333333,1.1666666666666667
304900,4.0,2,2055.0,77036,1970.0,12540.924,3.0,1.9
529000,3.0,2,1861.0,77042,1974.0,10001.376,4.0,2.6
668000,3.0,3,2341.0,77042,1965.0,9151.956,4.0,2.4
599900,4.0,3,2784.0,77042,1974.0,7880.004,4.0,2.6
649000,4.0,3,1998.0,77042,1968.0,8093.448,4.0,2.5666666666666664
699000,4.0,2,3227.0,77042,1963.0,7936.632,4.0,2.5666666666666664
889000,5.0,3,3327.0,77042,1961.0,8437.572,4.0,2.3666666666666667
500000,3.0,3,2278.0,77042,1962.0,9374.112,4.0,2.4666666666666663
898000,4.0,3,3203.0,77042,1974.0,9748.728,4.0,2.1
205700,4.0,2,1495.0,77085,1962.0,7470.54,3.0,2.1
349000,3.0,2,1697.0,77036,1966.0,8651.016,3.6666666666666665,1.4333333333333331
310000,4.0,2,1992.0,77036,1972.0,8315.604,3.6666666666666665,1.6666666666666667
295000,4.0,2,2348.0,77036,1967.0,11525.976,3.6666666666666665,1.2
325900,4.0,2,1836.0,77036,1967.0,8158.788,3.6666666666666665,1.2
395000,4.0,3,3167.0,77061,1964.0,8694.576,3.333333333333333,0.8999999999999999
320000,3.0,2,1836.0,77069,1973.0,14701.500000000002,5.333333333333333,2.033333333333333
315000,4.0,3,2642.0,77069,1972.0,13111.56,5.333333333333333,2.3000000000000003
395000,4.0,3,2380.0,77063,1969.0,8468.064,3.0,1.5
366800,4.0,3,2550.0,77063,1965.0,8049.888,3.0,1.5
295000,3.0,2,2012.0,77035,1965.0,8398.368,2.6666666666666665,1.0
339900,4.0,2,2064.0,77035,1965.0,8398.368,2.6666666666666665,1.0
349000,3.0,2,2057.0,77035,1962.0,8611.812,2.6666666666666665,1.0333333333333332
369900,3.0,2,2012.0,77035,1962.0,8398.368,2.6666666666666665,0.9666666666666668
294500,3.0,2,2016.0,77035,1960.0,8398.368,2.6666666666666665,0.9333333333333332
291000,3.0,2,2018.0,77035,1960.0,8398.368,2.6666666666666665,1.0666666666666669
230000,3.0,2,1463.0,77396,1964.0,7148.196,3.0,2.9
488000,4.0,3,2694.0,77096,1964.0,10769.0,6.333333333333333,0.5666666666666667
539900,4.0,2,2180.0,77096,1961.0,8999.496,4.666666666666667,0.8666666666666667
395000,4.0,3,2933.0,77068,1972.0,19201.248,3.6666666666666665,1.7
835000,4.0,4,3329.0,77096,2017.0,6982.668,5.333333333333333,0.8666666666666667
725000,5.0,5,5768.0,77096,1962.0,10236.6,6.333333333333333,0.6333333333333333
325000,4.0,2,2334.0,77061,1962.0,8999.496,3.333333333333333,1.2333333333333334
224900,3.0,2,1464.0,77016,1967.0,7483.608,3.0,1.9333333333333336
309000,4.0,3,1639.0,77050,1965.0,7021.872,2.6666666666666665,2.2
220000,3.0,2,1871.0,77050,1967.0,6490.44,2.6666666666666665,2.1666666666666665
449995,3.0,2,2174.0,77096,1962.0,8398.368,4.666666666666667,1.1666666666666667
455000,5.0,2,2587.0,77096,1962.0,13076.712,4.666666666666667,1.2
529900,4.0,2,2416.0,77096,1962.0,11247.192,4.666666666666667,1.0666666666666669
237000,3.0,2,1693.0,77075,1962.0,7213.536,4.666666666666667,2.3000000000000003
259000,4.0,3,2000.0,77075,1964.0,6825.852,4.666666666666667,2.1666666666666665
407500,4.0,2,1985.0,77096,1963.0,8542.116,5.333333333333333,0.9333333333333332
459000,3.0,2,2012.0,77096,1963.0,8759.916,5.333333333333333,0.9666666666666668
389000,3.0,2,2275.0,77096,1962.0,8759.916,4.666666666666667,0.7999999999999999
275000,5.0,3,2456.0,77037,1961.0,7348.572,2.6666666666666665,1.2
319900,3.0,2,1908.0,77096,1962.0,8990.784,5.333333333333333,0.9333333333333332
200000,4.0,2,1372.0,77048,1965.0,6930.396,3.0,0.7666666666666666
270000,4.0,3,1927.0,77037,1963.0,5950.296,4.0,1.3333333333333333
285000,3.0,2,1785.0,77037,1960.0,7501.032,4.0,1.2
849000,4.0,5,4635.0,77096,1965.0,12998.304,6.333333333333333,0.6
879000,5.0,6,4942.0,77096,1964.0,15707.736,6.333333333333333,0.5666666666666667
229000,3.0,2,1432.0,77091,1966.0,7801.596,999.0,999.0
289786,3.0,2,1692.0,77090,1966.0,11778.623999999998,999.0,999.0
242900,3.0,2,1424.0,77015,1963.0,12249.072,999.0,999.0
364900,3.0,2,1829.0,77339,1974.0,76582.836,5.0,2.1
799000,6.0,4,3461.0,77079,1963.0,11791.692,8.0,1.2666666666666668
210000,3.0,3,1531.0,77044,1975.0,7727.544,4.0,3.9
235000,3.0,2,1340.0,77048,1966.0,6599.34,3.0,0.6666666666666666
457100,4.0,3,2799.0,77096,1965.0,11438.856,6.0,0.7000000000000001
395000,3.0,3,2979.0,77096,1961.0,11996.99999388,6.0,0.6333333333333333
699000,4.0,4,3076.0,77096,1961.0,10524.096,6.0,0.5666666666666667
380000,3.0,3,1842.0,77096,1964.0,8280.756,5.333333333333333,0.9
499000,3.0,3,2453.0,77096,1963.0,8999.496,4.666666666666667,0.8666666666666667
459900,4.0,2,3300.0,77096,1963.0,11900.592,5.0,1.0333333333333334
269900,4.0,3,2237.0,77017,1968.0,9600.624,4.333333333333333,0.5333333333333333
840000,4.0,3,4145.0,77339,1969.0,86684.4,5.0,2.033333333333333
419500,3.0,2,1843.0,77042,1972.0,9840.204,4.0,1.6666666666666667
396500,3.0,2,1741.0,77042,1961.0,8777.34,4.0,1.6666666666666667
515000,4.0,3,2375.0,77096,1968.0,9199.872,5.333333333333333,0.9333333333333332
468000,4.0,3,2515.0,77096,1967.0,9570.132,5.333333333333333,0.9
549900,5.0,4,3417.0,77096,1970.0,9395.892,5.333333333333333,0.9
479500,4.0,2,2092.0,77096,1964.0,9652.896,5.333333333333333,0.8666666666666666
308000,4.0,2,1825.0,77096,1964.0,9369.756,5.333333333333333,0.9666666666666668
375000,0.0,0,3110.0,77077,1973.0,22699.116,6.0,0.9
220000,2.0,2,1086.0,77336,1970.0,12196.8,4.666666666666667,2.6333333333333333
399000,3.0,2,1708.0,77043,1965.0,7200.468,3.0,0.8666666666666666
375000,3.0,2,1550.0,77043,1965.0,7200.468,3.0,0.8666666666666667
271000,4.0,2,1767.0,77089,1964.0,7701.408,5.666666666666667,1.6
242500,3.0,2,1345.0,77015,1964.0,8960.292,999.0,999.0
350000,3.0,2,1397.0,77092,1966.0,5837.04,2.0,0.6333333333333333
259000,3.0,2,1532.0,77085,1970.0,9448.164,4.333333333333333,1.7333333333333332
250000,4.0,2,2013.0,77085,1968.0,8977.716,4.333333333333333,1.6000000000000003
499000,5.0,3,3210.0,77096,1965.0,8398.368,4.0,0.9333333333333332
419000,3.0,2,2014.0,77096,1968.0,8280.756,4.0,0.8333333333333334
364000,3.0,2,1980.0,77096,1968.0,8280.756,4.0,0.8333333333333334
595000,5.0,3,3526.0,77096,1965.0,8280.756,4.0,0.9
574900,4.0,3,2819.0,77096,1963.0,8280.756,4.0,0.8333333333333334
440000,4.0,3,2658.0,77096,1963.0,8759.916,4.0,0.9666666666666668
449900,4.0,3,2700.0,77096,1963.0,9679.032,4.0,0.9666666666666668
850000,3.0,3,3884.0,77079,1973.0,12567.06,5.333333333333333,0.8333333333333334
229500,3.0,2,1844.0,77060,1964.0,12236.004,999.0,999.0
600000,3.0,2,1895.0,77070,1967.0,58000.14,5.666666666666667,1.3666666666666665
898888,4.0,3,2874.0,77079,1966.0,9600.624,8.0,1.2
259999,4.0,2,1800.0,77062,1965.0,10201.752,5.333333333333333,0.8000000000000002
270000,4.0,2,1795.0,77062,1965.0,10201.752,5.333333333333333,0.7666666666666666
399900,4.0,3,2782.0,77062,1963.0,10319.364,5.333333333333333,0.8000000000000002
249900,3.0,2,1556.0,77049,1965.0,8058.6,4.666666666666667,1.0666666666666669
527500,4.0,3,2285.0,77042,1967.0,9962.172,4.0,1.6666666666666667
225000,4.0,2,1836.0,77089,1964.0,12349.259999999998,5.666666666666667,1.4666666666666668
463000,5.0,3,2324.0,77043,1967.0,10750.608,4.666666666666667,1.2
323000,4.0,4,2636.0,77062,1972.0,12118.392,5.333333333333333,0.8666666666666667
349000,3.0,2,1700.0,77062,1962.0,10319.364,5.333333333333333,0.7666666666666666
369500,4.0,2,2674.0,77062,1963.0,12000.78,5.333333333333333,0.9333333333333332
290000,4.0,2,2591.0,77062,1966.0,10201.752,5.333333333333333,0.9333333333333332
470620,7.0,4,3664.0,77062,1966.0,12340.548,5.333333333333333,0.9333333333333332
269000,4.0,2,1933.0,77062,1968.0,7679.628,5.333333333333333,1.0
270000,4.0,2,2128.0,77036,1964.0,9718.236,38.014790040877,1.3999999999999997
205000,3.0,2,1982.0,77050,1963.0,7200.468,2.6666666666666665,2.2
675000,4.0,4,3316.0,77092,2016.0,17300.00001312,2.0,0.9666666666666668
296000,3.0,2,1620.0,77092,1965.0,6960.888,2.0,0.9666666666666668
249900,3.0,2,1854.0,77092,1964.0,7178.688,2.0,0.7999999999999999
229000,3.0,2,1497.0,77039,1965.0,7274.52,999.0,999.0
285000,4.0,3,2635.0,77062,1971.0,9099.684,5.333333333333333,0.8666666666666667
219777,3.0,2,1588.0,77089,1964.0,8681.508,5.0,0.6
289999,4.0,2,1450.0,77080,1969.0,7588.152,3.333333333333333,0.6666666666666666
275000,3.0,2,1401.0,77080,1969.0,8481.132,3.333333333333333,0.6666666666666666
585000,4.0,2,2231.0,77043,1968.0,8934.156,2.333333333333333,0.3999999999999999
549900,4.0,4,3227.0,77042,1968.0,8999.496,4.0,1.7333333333333332
345000,4.0,4,3014.0,77042,1968.0,9748.728,4.0,1.7333333333333334
584900,4.0,3,3347.0,77096,1965.0,8999.496,4.0,0.9
549990,4.0,3,2420.0,77096,1967.0,8520.336,4.0,0.7666666666666666
579000,3.0,2,2644.0,77096,1970.0,8520.336,4.0,0.8666666666666666
499900,5.0,3,2825.0,77096,1965.0,8520.336,4.0,0.8333333333333334
675000,5.0,3,2700.0,77096,1965.0,8624.88,4.0,0.8666666666666667
669999,5.0,4,4506.0,77096,1965.0,10506.672,4.0,0.8333333333333334
304000,3.0,2,1712.0,77043,1975.0,7021.872,3.0,0.3666666666666667
265000,3.0,3,1847.0,77088,1967.0,8215.416,999.0,999.0
329000,4.0,2,2001.0,77080,1966.0,6120.0,3.333333333333333,0.2666666666666666
360000,4.0,2,1881.0,77080,1966.0,10685.268,3.333333333333333,0.3333333333333333
387900,4.0,2,1640.0,77092,1965.0,8049.888,2.0,0.7333333333333334
474900,3.0,3,2275.0,77092,1971.0,5985.144,2.0,0.7000000000000001
619900,4.0,3,2352.0,77018,1966.0,7361.64,4.333333333333333,1.0333333333333332
572000,4.0,2,2498.0,77018,1966.0,7840.8,4.333333333333333,1.0
290000,3.0,2,1807.0,77089,1965.0,7148.196,5.666666666666667,1.2666666666666666
265000,4.0,2,2235.0,77089,1965.0,7148.196,5.666666666666667,1.2666666666666666
260000,4.0,2,1961.0,77089,1965.0,7148.196,5.666666666666667,1.2666666666666666
245000,3.0,2,1575.0,77089,1965.0,7148.196,5.666666666666667,1.3
389900,5.0,4,2833.0,77339,1968.0,17698.428,5.0,2.1333333333333333
289900,3.0,2,2165.0,77339,1976.0,13499.244,5.0,2.333333333333333
499000,3.0,2,1912.0,77079,1965.0,7370.352,6.666666666666667,0.6333333333333333
450000,4.0,3,2347.0,77080,1966.0,8476.776,2.6666666666666665,0.8000000000000002
619000,5.0,4,3146.0,77080,1966.0,9121.464,2.6666666666666665,0.7666666666666666
539999,4.0,2,2047.0,77080,1968.0,9199.872,2.6666666666666665,0.6
490000,3.0,2,2216.0,77091,1967.0,9239.076,2.6666666666666665,1.1666666666666667
468900,3.0,2,1826.0,77091,1968.0,8999.496,2.6666666666666665,1.1666666666666667
349900,4.0,3,2910.0,77058,1965.0,12636.756,6.0,1.9
266000,4.0,3,2334.0,77015,1968.0,9600.624,999.0,999.0
400000,3.0,3,2256.0,77025,1967.0,2160.576,5.666666666666667,1.3333333333333333
211000,4.0,2,1500.0,77050,1970.0,6403.32,2.6666666666666665,2.066666666666667
499000,4.0,2,2204.0,77080,1968.0,11112.156,2.6666666666666665,0.5666666666666667
385000,4.0,3,3180.0,77069,1976.0,11251.548,5.333333333333333,2.466666666666667
414900,5.0,3,2770.0,77069,1971.0,11800.404,5.333333333333333,2.4
399000,3.0,3,2953.0,77069,1973.0,10650.42,5.333333333333333,2.466666666666667
365000,3.0,4,2900.0,77069,1972.0,15681.6,5.333333333333333,2.3666666666666667
840000,3.0,5,4186.0,77069,1972.0,13608.144,5.333333333333333,2.3000000000000003
519900,4.0,2,1925.0,77080,1968.0,8781.0,2.6666666666666665,0.4333333333333333
529000,3.0,2,2042.0,77080,1967.0,8720.712,2.6666666666666665,0.4666666666666666
289900,4.0,2,1880.0,77089,1966.0,12797.928,5.666666666666667,1.1333333333333335
249990,3.0,2,1630.0,77089,1965.0,7126.416,5.666666666666667,1.0
289900,4.0,2,1698.0,77072,1968.0,12702.096,4.0,1.4666666666666668
320000,3.0,2,1576.0,77092,1971.0,12980.88,2.0,1.0
379000,3.0,2,1812.0,77092,1974.0,6468.66,2.0,1.0333333333333334
410000,3.0,2,1577.0,77092,1974.0,7039.296,2.0,0.9666666666666668
269900,4.0,2,1842.0,77092,1975.0,6468.66,2.0,0.9666666666666668
277000,4.0,2,1674.0,77060,1967.0,8280.756,999.0,999.0
269990,3.0,2,1514.0,77093,1967.0,6821.496,999.0,999.0
545000,4.0,3,4122.0,77058,1977.0,11765.556,6.0,1.866666666666667
542200,4.0,3,2748.0,77058,1969.0,9600.624,6.0,1.8333333333333333
535000,3.0,2,1692.0,77079,1965.0,7365.996,6.666666666666667,0.7333333333333333
493000,4.0,2,1884.0,77079,1965.0,7975.0,6.666666666666667,0.6999999999999998
235000,3.0,2,1858.0,77089,1965.0,7261.452,5.666666666666667,1.0666666666666669
235000,3.0,3,2146.0,77091,1970.0,7858.224,2.6666666666666665,1.2666666666666666
393000,5.0,4,3580.0,77073,1967.0,11521.62,999.0,999.0
295000,5.0,3,3027.0,77073,1968.0,13198.68,999.0,999.0
364000,3.0,2,1566.0,77080,1970.0,6825.852,3.6666666666666665,0.8333333333333334
435000,4.0,4,1927.0,77080,1970.0,6825.852,3.6666666666666665,0.8333333333333334
249900,4.0,3,1770.0,77072,1967.0,8250.264,4.0,1.4666666666666668
219000,4.0,2,1894.0,77072,1967.0,6455.592,4.0,1.4
247950,3.0,2,1521.0,77072,1967.0,6050.484,4.0,1.4333333333333331
249900,3.0,2,1858.0,77072,1967.0,6063.552,4.0,1.4333333333333331
275000,3.0,2,1667.0,77072,1967.0,7331.148,4.0,1.5
255000,4.0,2,1765.0,77072,1967.0,7148.196,4.0,1.4666666666666666
244000,4.0,2,2452.0,77072,1967.0,8250.264,4.0,1.4666666666666668
435000,3.0,2,2317.0,77077,1968.0,8581.32,5.0,1.5
387000,3.0,2,2269.0,77339,1977.0,18774.36,5.0,1.8666666666666665
349000,3.0,2,2404.0,77339,1979.0,27299.052000000003,5.0,2.033333333333333
419000,4.0,3,2510.0,77339,1969.0,19201.248,5.0,2.1
375000,4.0,3,2613.0,77339,1971.0,20799.9,5.0,1.9333333333333331
375000,4.0,4,4286.0,77339,1978.0,36799.488,5.0,1.7000000000000002
414900,4.0,3,2672.0,77339,1969.0,38398.14,5.0,1.6000000000000003
344900,3.0,2,1682.0,77077,1968.0,8999.496,5.0,1.5666666666666669
230000,4.0,2,1600.0,77062,1967.0,6952.176,5.666666666666667,0.8333333333333334
524900,4.0,2,2140.0,77080,1968.0,8420.148,2.6666666666666665,0.4333333333333333
515000,4.0,2,2029.0,77080,1968.0,7880.004,2.6666666666666665,0.3666666666666666
559900,3.0,3,2120.0,77080,1968.0,9661.608,2.6666666666666665,0.3333333333333333
350000,4.0,2,2137.0,77077,1968.0,7919.208,5.0,1.5
595000,5.0,6,3248.0,77079,1970.0,9774.864,5.666666666666667,0.7333333333333334
490000,5.0,3,2705.0,77079,1970.0,8624.88,6.333333333333333,5.1000000000000005
248900,3.0,2,1687.0,77015,1971.0,9003.852,999.0,999.0
568200,3.0,3,2549.0,77018,1968.0,8751.204,4.333333333333333,0.9666666666666668
358300,4.0,2,2135.0,77058,1968.0,9243.432,6.0,1.8666666666666665
205000,5.0,3,1800.0,77088,1966.0,7479.252,999.0,999.0
729900,4.0,3,3151.0,77079,1969.0,8960.292,5.666666666666667,0.6666666666666666
239000,3.0,2,1745.0,77089,1967.0,9029.988,5.666666666666667,1.0333333333333334
232000,3.0,2,1594.0,77089,1967.0,7270.164,5.666666666666667,1.0666666666666669
255000,3.0,2,1630.0,77089,1970.0,7148.196,5.666666666666667,1.0333333333333334
294900,3.0,2,1452.0,77077,1969.0,7466.184,6.0,0.9333333333333332
296500,3.0,2,1548.0,77077,1969.0,8189.28,6.0,0.9333333333333332
320000,3.0,2,1439.0,77077,1970.0,7683.984,6.0,1.2666666666666666
219000,3.0,2,1704.0,77088,1969.0,8398.368,999.0,999.0
259000,3.0,3,1630.0,77039,1968.0,6329.268,999.0,999.0
349999,5.0,3,3205.0,77090,1968.0,10480.536,3.6666666666666665,1.3
350000,4.0,2,2267.0,77072,1968.0,11051.172,4.0,0.7999999999999999
575000,4.0,3,2716.0,77080,1968.0,8799.12,2.6666666666666665,0.3999999999999999
455000,4.0,2,2290.0,77080,1968.0,9517.86,2.6666666666666665,0.3999999999999999
422300,4.0,2,2448.0,77080,1968.0,12710.808,2.6666666666666665,0.4666666666666666
599500,4.0,2,2625.0,77080,1968.0,8799.12,2.6666666666666665,0.3333333333333333
498000,4.0,2,2686.0,77080,1968.0,8800.0,2.6666666666666665,0.3666666666666667
599000,4.0,2,2798.0,77080,1968.0,8908.02,2.6666666666666665,0.4333333333333333
235900,3.0,2,1529.0,77015,1968.0,7727.544,999.0,999.0
324999,4.0,3,3117.0,77016,1977.0,11748.132,3.0,1.8666666666666665
435000,4.0,2,2067.0,77080,1968.0,8799.12,3.6666666666666665,0.3999999999999999
269000,4.0,2,1590.0,77072,1968.0,6599.34,4.0,1.5
267500,4.0,3,3056.0,77062,1968.0,9378.468,5.666666666666667,0.9333333333333332
274500,4.0,2,1796.0,77062,1968.0,7440.048,5.666666666666667,1.0333333333333334
279000,4.0,2,2639.0,77089,1965.0,7775.46,5.666666666666667,1.0
359500,3.0,3,3358.0,77090,1968.0,16474.392,3.6666666666666665,1.3666666666666665
256900,4.0,3,2734.0,77090,1970.0,8738.136,3.6666666666666665,1.4666666666666668
259000,4.0,2,1875.0,77090,1969.0,7148.196,999.0,999.0
249000,3.0,2,1787.0,77090,1969.0,6821.496,999.0,999.0
284000,4.0,3,2379.0,77073,1968.0,11621.808,999.0,999.0
270000,3.0,3,2273.0,77073,1968.0,11347.38,999.0,999.0
315000,4.0,3,2351.0,77073,1969.0,11051.172,999.0,999.0
279999,4.0,2,1776.0,77077,1972.0,7261.452,6.0,1.4
350000,4.0,3,2122.0,77077,1970.0,7919.208,5.0,1.5666666666666664
229500,4.0,2,1406.0,77072,1970.0,6050.484,3.6666666666666665,1.2333333333333334
229999,3.0,2,1606.0,77088,1968.0,7997.616,999.0,999.0
209900,3.0,2,1380.0,77078,1970.0,8568.252,2.6666666666666665,1.1666666666666667
259900,4.0,3,2370.0,77015,1976.0,8398.368,999.0,999.0
270000,3.0,2,1537.0,77015,1970.0,7409.556,999.0,999.0
270000,5.0,2,2314.0,77072,1972.0,6821.496,4.0,1.7666666666666666
245000,4.0,2,1752.0,77072,1970.0,6599.34,4.0,1.7333333333333332
349500,4.0,3,2862.0,77069,1971.0,12797.928,5.333333333333333,3.0
410816,5.0,3,3136.0,77069,1971.0,9151.956,5.333333333333333,2.8666666666666667
559900,3.0,2,2166.0,77043,1970.0,8141.364,3.0,0.6666666666666666
255750,3.0,2,1761.0,77099,1969.0,7479.252,4.333333333333333,3.0
230000,4.0,2,1926.0,77060,1970.0,7261.452,999.0,999.0
269000,3.0,4,2098.0,77088,1969.0,10075.428,999.0,999.0
274500,4.0,3,1893.0,77089,1971.0,7379.064,5.666666666666667,1.1333333333333333
230000,3.0,2,1514.0,77089,1966.0,7261.452,5.666666666666667,1.0666666666666669
270000,4.0,2,1969.0,77089,1966.0,7209.18,5.666666666666667,1.0666666666666669
235000,3.0,2,1869.0,77015,1970.0,8637.948,999.0,999.0
399000,4.0,2,1859.0,77080,1970.0,7701.408,2.6666666666666665,0.4333333333333333
270000,4.0,3,2966.0,77090,1969.0,9243.432,3.6666666666666665,1.4333333333333331
360000,4.0,2,1806.0,77077,1970.0,8398.368,5.0,1.4666666666666668
387900,3.0,2,1940.0,77077,1970.0,9448.164,5.0,1.5666666666666664
362000,4.0,4,2404.0,77077,1971.0,10798.524,5.0,1.5333333333333332
305000,4.0,3,2467.0,77073,1970.0,8319.96,999.0,999.0
260000,3.0,2,1876.0,77073,1969.0,11700.216,999.0,999.0
274000,4.0,3,2626.0,77073,1970.0,11051.172,999.0,999.0
219000,5.0,2,2586.0,77089,1971.0,8799.12,6.0,1.6666666666666667
320000,3.0,3,2200.0,77070,1970.0,12000.78,5.0,0.8666666666666667
316000,5.0,4,3180.0,77070,1970.0,8999.496,5.0,1.0
499900,4.0,3,2720.0,77042,1970.0,9443.808,4.0,1.8333333333333333
315000,4.0,2,1984.0,77065,1974.0,10149.48,6.666666666666667,1.8
275000,3.0,2,1423.0,77065,1972.0,10950.984,6.666666666666667,1.8
320000,4.0,3,2220.0,77062,1972.0,8437.572,5.333333333333333,0.9
229800,3.0,2,1544.0,77099,1970.0,7623.0,4.333333333333333,2.4
679000,4.0,5,3144.0,77042,1972.0,9761.796,4.0,1.8666666666666665
230000,3.0,2,1374.0,77048,1971.0,5588.748,3.0,1.4
399900,3.0,3,2875.0,77069,1972.0,18900.684,5.333333333333333,1.0666666666666669
495000,4.0,4,2750.0,77088,1971.0,11656.656,999.0,999.0
279999,4.0,3,2565.0,77088,1972.0,7919.208,999.0,999.0
425000,4.0,3,2169.0,77080,1971.0,8511.624,2.6666666666666665,0.4333333333333333
700000,5.0,4,3177.0,77079,1971.0,9545.0,5.666666666666667,0.7666666666666667
319900,3.0,3,2756.0,77066,1970.0,11878.812,5.333333333333333,2.6333333333333333
309000,5.0,5,3008.0,77066,1970.0,9988.308,3.333333333333333,1.0
319900,3.0,2,1712.0,77080,1970.0,7318.08,3.6666666666666665,0.6
589000,5.0,5,5252.0,77338,1976.0,40676.328,3.6666666666666665,2.5000000000000004
