Page,Item,zid,State,City,Address,Lat,Lng,Price,Image,Bedrooms,Bathrooms,lotArea,constructedArea,zipCode,CountyId,taxRate,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,annualHOI,annualHOA,Zone,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days
10,1,28000503,TX,Houston,"3602 Deal St, Houston, TX 77025",29.689116,-95.43168,605000,https://photos.zillowstatic.com/fp/1696fbab3e5fcd9203879262b41bcdd8-p_e.jpg,4,3,8833.968,2348,77025,1090,2.29,0,0,1,0,1955,1,0,2541,,,5,0.1,6,0.9,6,2.3,0,0,0
10,2,2078022354,TX,Houston,"Hamilton Plan, Royal Oaks Landing",29.7255,-95.5914,675000,https://photos.zillowstatic.com/fp/3e3487b0f167fd7d6eac2fa381b600c2-p_e.jpg,3,4,,2848,77082,1090,2.29,0,0,0,0,2022,,2,2550,,,5,0.9,6,2.8,3,1.2,0,-67800,151
10,3,2078022357,TX,Houston,"Adams Plan, Royal Oaks Landing",29.7255,-95.5914,675000,https://photos.zillowstatic.com/fp/495df6f38c74fc90247738d47dbf3014-p_e.jpg,3,4,,2645,77082,1090,2.29,0,0,0,0,2022,,2,2550,,,5,0.9,6,2.8,3,1.2,0,-67800,151
10,4,2067963862,TX,Houston,"9425 Montridge Dr, Houston, TX 77080",,,525000,https://photos.zillowstatic.com/fp/cd51c11c21ec73a3615101e5983ee4a0-p_e.jpg,3,3,3223.44,2407,77080,1090,2.29,1,0,1,0,2022,2,2,2558,"$1,800 annually",,3,0.7,3,0.8,2,1.6,1,84000,341
10,5,28023485,TX,Houston,"5218 Darnell St, Houston, TX 77096",29.687681,-95.47404,695000,https://photos.zillowstatic.com/fp/6d926f529a52b60cd015798bd4f4c24c-p_e.jpg,3,4,8581.32,3050,77096,1090,2.29,1,1,1,1,1955,1,1,2558,$411 annually,,7,0.4,5,1.2,6,0.4,0,-86000,2916
10,6,2060505944,TX,Houston,"4505 Inker St, Houston, TX 77007",29.775625,-95.406265,609595,https://photos.zillowstatic.com/fp/129ba2ba82c4803d78052dd99534a9ab-p_e.jpg,3,4,1729,2294,77007,1090,2.29,1,0,1,0,2022,4,2,2560,"$1,300 annually",,8,1.2,6,1.5,5,1.5,0,0,0
10,7,126309474,TX,Houston,"2207 W Fall Run Park Dr, Houston, TX 77055",29.811356,-95.4814,609900,https://photos.zillowstatic.com/fp/68e22d7425d5c47f9400232bd29b25b7-p_e.jpg,4,4,2940,2554,77055,1090,2.29,1,0,1,0,2022,2,2,2562,$500 quarterly,,999,999.0,999,999.0,999,999.0,0,0,0
10,8,161427257,TX,Houston,"4218 Grand Sunnyview Ln, Houston, TX 77084",29.834589,-95.69514,594900,https://photos.zillowstatic.com/fp/1cf6ae8bc37287386757bb7988df1133-p_e.jpg,5,4,0,4202,77084,1090,2.29,1,1,1,1,2017,,0,2562,$710 annually,,5,1.5,6,2.3,5,1.3,1,15000,2119
10,9,243978853,TX,Houston,"13218 Parkway Glen Dr, Houston, TX 77077",29.739052,-95.62168,610000,https://photos.zillowstatic.com/fp/b6779c615eb5cdf4bdb10c0ec58ff909-p_e.jpg,5,4,4499.748,3116,77077,1090,2.29,1,0,1,0,2016,2,3,2562,"$1,470 annually",,6,1.0,7,1.5,5,1.4,0,0,0
10,10,28516761,TX,Houston,"5534 Honor Dr, Houston, TX 77041",29.84975,-95.608765,349000,https://photos.zillowstatic.com/fp/3cb7ec42b60f3707726885d84f023039-p_e.jpg,4,4,9770.508,3545,77041,1090,2.29,1,1,1,0,1992,2,2,2562,$186 annually,,5,0.8,5,1.9,5,2.7,1,261000,4164
10,11,338048310,TX,Houston,"3506 Huntsford Dr, Houston, TX 77008",29.79029,-95.43878,611990,https://photos.zillowstatic.com/fp/da334953619c3cb5fda7293dcdf97363-p_e.jpg,4,3,2396,2631,77008,1090,2.29,1,0,1,0,2021,2,2,2570,"$1,750 annually",,4,0.7,6,2.4,3,1.8,0,0,0
